name,mdn_url,firefox_version_added,firefox_flags,chrome_version_added,chrome_flags,safari_version_added,safari_flags,status_experimental,status_standard_track,status_deprecated,spec_url,org
api/ValidityState/tooLong,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-toolong-dev,WHATWG
api/ValidityState/tooShort,,51,,40,,10,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-tooshort-dev,WHATWG
api/ValidityState/typeMismatch,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-typemismatch,WHATWG
api/ValidityState/valid,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-valid-dev,WHATWG
api/ValidityState/valueMissing,,4,,4,,5,,false,true,false,https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#dom-validitystate-valuemissing-dev,WHATWG
api/VideoColorSpace,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#videocolorspace,W3C
api/VideoColorSpace/VideoColorSpace,,,,94,,,,true,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-videocolorspace,W3C
api/VideoColorSpace/fullRange,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-fullrange,W3C
api/VideoColorSpace/matrix,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-matrix,W3C
api/VideoColorSpace/primaries,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-primaries,W3C
api/VideoColorSpace/toJSON,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-tojson,W3C
api/VideoColorSpace/transfer,,,,94,,15.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videocolorspace-transfer,W3C
api/VideoDecoder,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#videodecoder-interface,W3C
api/VideoDecoder/VideoDecoder,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-videodecoder,W3C
api/VideoDecoder/close,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-close,W3C
api/VideoDecoder/configure,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-configure,W3C
api/VideoDecoder/decode,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-decode,W3C
api/VideoDecoder/decodeQueueSize,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-decodequeuesize,W3C
api/VideoDecoder/dequeue_event,,,,106,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#eventdef-videodecoder-dequeue,W3C
api/VideoDecoder/flush,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-flush,W3C
api/VideoDecoder/isConfigSupported,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-isconfigsupported,W3C
api/VideoDecoder/reset,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-reset,W3C
api/VideoDecoder/state,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videodecoder-state,W3C
api/VideoEncoder,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#videoencoder-interface,W3C
api/VideoEncoder/VideoEncoder,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-videoencoder,W3C
api/VideoEncoder/close,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-close,W3C
api/VideoEncoder/configure,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-configure,W3C
api/VideoEncoder/dequeue_event,,,,106,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#eventdef-videencoder-dequeue,W3C
api/VideoEncoder/encode,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-encode,W3C
api/VideoEncoder/encodeQueueSize,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-encodequeuesize,W3C
api/VideoEncoder/flush,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-flush,W3C
api/VideoEncoder/isConfigSupported,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-isconfigsupported,W3C
api/VideoEncoder/reset,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-reset,W3C
api/VideoEncoder/state,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoencoder-state,W3C
api/VideoFrame,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#videoframe-interface,W3C
api/VideoFrame/VideoFrame,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-videoframe,W3C
api/VideoFrame/allocationSize,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-allocationsize,W3C
api/VideoFrame/clone,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-clone,W3C
api/VideoFrame/close,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-close,W3C
api/VideoFrame/codedHeight,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-codedheight,W3C
api/VideoFrame/codedRect,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-codedrect,W3C
api/VideoFrame/codedWidth,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-codedwidth,W3C
api/VideoFrame/colorSpace,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-colorspace,W3C
api/VideoFrame/copyTo,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-copyto,W3C
api/VideoFrame/displayHeight,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-displayheight,W3C
api/VideoFrame/displayWidth,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-displaywidth,W3C
api/VideoFrame/duration,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-duration,W3C
api/VideoFrame/format,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-format,W3C
api/VideoFrame/timestamp,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-timestamp,W3C
api/VideoFrame/visibleRect,,,,94,,16.4,,false,true,false,https://w3c.github.io/webcodecs/#dom-videoframe-visiblerect,W3C
api/VideoPlaybackQuality,,42,,23,,8,,false,true,false,https://w3c.github.io/media-playback-quality/#videoplaybackquality-interface,W3C
api/VideoPlaybackQuality/corruptedVideoFrames,,42,,80,,8,,false,true,true,https://w3c.github.io/media-playback-quality/#dom-videoplaybackquality-corruptedvideoframes,W3C
api/VideoPlaybackQuality/creationTime,,42,,23,,8,,false,true,false,https://w3c.github.io/media-playback-quality/#dom-videoplaybackquality-creationtime,W3C
api/VideoPlaybackQuality/droppedVideoFrames,,42,,23,,8,,false,true,false,https://w3c.github.io/media-playback-quality/#dom-videoplaybackquality-droppedvideoframes,W3C
api/VideoPlaybackQuality/totalFrameDelay,,,,,,8,,false,false,true,,NONE
api/VideoPlaybackQuality/totalVideoFrames,,42,,23,,8,,false,true,false,https://w3c.github.io/media-playback-quality/#dom-videoplaybackquality-totalvideoframes,W3C
api/VideoTrack,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#videotrack,WHATWG
api/VideoTrack/id,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotrack-id-dev,WHATWG
api/VideoTrack/kind,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotrack-kind-dev,WHATWG
api/VideoTrack/label,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotrack-label-dev,WHATWG
api/VideoTrack/language,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotrack-language-dev,WHATWG
api/VideoTrack/selected,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotrack-selected-dev,WHATWG
api/VideoTrack/sourceBuffer,,,,51,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://w3c.github.io/media-source/#dom-videotrack-sourcebuffer,W3C
api/VideoTrackList,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#audiotracklist-and-videotracklist-objects,WHATWG
api/VideoTrackList/addtrack_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-addtrack,WHATWG
api/VideoTrackList/change_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-change,WHATWG
api/VideoTrackList/getTrackById,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotracklist-gettrackbyid-dev,WHATWG
api/VideoTrackList/length,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotracklist-length-dev,WHATWG
api/VideoTrackList/removetrack_event,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#event-media-removetrack,WHATWG
api/VideoTrackList/selectedIndex,,33,"[{""name"":""media.track.enabled"",""type"":""preference"",""value_to_set"":""true""}]",37,"[{""name"":""enable-experimental-web-platform-features"",""type"":""preference"",""value_to_set"":""enabled""}]",7,,false,true,false,https://html.spec.whatwg.org/multipage/media.html#dom-videotracklist-selectedindex-dev,WHATWG
api/ViewTransition,,,,111,,,,true,true,false,https://drafts.csswg.org/css-view-transitions/#viewtransition,W3C
api/ViewTransition/finished,,,,111,,,,true,true,false,https://drafts.csswg.org/css-view-transitions/#dom-viewtransition-finished,W3C
api/ViewTransition/ready,,,,111,,,,true,true,false,https://drafts.csswg.org/css-view-transitions/#dom-viewtransition-ready,W3C
api/ViewTransition/skipTransition,,,,111,,,,true,true,false,https://drafts.csswg.org/css-view-transitions/#dom-viewtransition-skiptransition,W3C
api/ViewTransition/updateCallbackDone,,,,111,,,,true,true,false,https://drafts.csswg.org/css-view-transitions/#dom-viewtransition-updatecallbackdone,W3C
api/VirtualKeyboard,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#the-virtualkeyboard-interface,W3C
api/VirtualKeyboard/boundingRect,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#dom-virtualkeyboard-boundingrect,W3C
api/VirtualKeyboard/geometrychange_event,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#dom-virtualkeyboard-ongeometrychange,W3C
api/VirtualKeyboard/hide,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#dom-virtualkeyboard-hide,W3C
api/VirtualKeyboard/overlaysContent,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#dom-virtualkeyboard-overlayscontent,W3C
api/VirtualKeyboard/show,,,,94,,,,true,true,false,https://w3c.github.io/virtual-keyboard/#dom-virtualkeyboard-show,W3C
api/VisualViewport,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#the-visualviewport-interface,W3C
api/VisualViewport/height,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-height,W3C
api/VisualViewport/offsetLeft,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-offsetleft,W3C
api/VisualViewport/offsetTop,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-offsettop,W3C
api/VisualViewport/pageLeft,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-pageleft,W3C
api/VisualViewport/pageTop,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-pagetop,W3C
api/VisualViewport/resize_event,,91,,62,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#eventdef-window-resize,W3C
api/VisualViewport/scale,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-scale,W3C
api/VisualViewport/scroll_event,,91,,62,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#eventdef-document-scroll,W3C
api/VisualViewport/width,,91,,61,,13,,false,true,false,https://drafts.csswg.org/cssom-view/#dom-visualviewport-width,W3C
api/WEBGL_color_buffer_float,,30,,63,,14,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_color_buffer_float/,UNKNOWN
api/WEBGL_compressed_texture_astc,,53,,47,,16.2,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_astc/,UNKNOWN
api/WEBGL_compressed_texture_astc/getSupportedProfiles,,53,,47,,16.2,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_astc/,UNKNOWN
api/WEBGL_compressed_texture_etc,,51,,63,,16.2,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_etc/,UNKNOWN
api/WEBGL_compressed_texture_etc1,,30,,49,,16.2,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_etc1/,UNKNOWN
api/WEBGL_compressed_texture_pvrtc,,,,,,15.4,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_pvrtc/,UNKNOWN
api/WEBGL_compressed_texture_s3tc,,22,,26,,8,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_s3tc/,UNKNOWN
api/WEBGL_compressed_texture_s3tc_srgb,,55,,60,,,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_compressed_texture_s3tc_srgb/,UNKNOWN
api/WEBGL_debug_renderer_info,,53,,33,,9.1,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_debug_renderer_info/,UNKNOWN
api/WEBGL_debug_shaders,,30,"[{""name"":""webgl.enable-privileged-extensions"",""type"":""preference"",""value_to_set"":""true""}]",47,,14,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_debug_shaders/,UNKNOWN
api/WEBGL_debug_shaders/getTranslatedShaderSource,,30,"[{""name"":""webgl.enable-privileged-extensions"",""type"":""preference"",""value_to_set"":""true""}]",47,,14,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_debug_shaders/,UNKNOWN
api/WEBGL_depth_texture,,22,,26,,8,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_depth_texture/,UNKNOWN
api/WEBGL_draw_buffers,,28,,36,,9,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_draw_buffers/,UNKNOWN
api/WEBGL_draw_buffers/drawBuffersWEBGL,,28,,36,,9,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_draw_buffers/,UNKNOWN
api/WEBGL_lose_context,,22,,26,,8,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_lose_context/,UNKNOWN
api/WEBGL_lose_context/loseContext,,22,,26,,8,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_lose_context/,UNKNOWN
api/WEBGL_lose_context/restoreContext,,22,,26,,8,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_lose_context/,UNKNOWN
api/WEBGL_multi_draw,,,,86,,15,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_multi_draw/,UNKNOWN
api/WEBGL_multi_draw/multiDrawArraysInstancedWEBGL,,,,86,,15,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_multi_draw/,UNKNOWN
api/WEBGL_multi_draw/multiDrawArraysWEBGL,,,,86,,15,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_multi_draw/,UNKNOWN
api/WEBGL_multi_draw/multiDrawElementsInstancedWEBGL,,,,86,,15,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_multi_draw/,UNKNOWN
api/WEBGL_multi_draw/multiDrawElementsWEBGL,,,,86,,15,,false,true,false,https://registry.khronos.org/webgl/extensions/WEBGL_multi_draw/,UNKNOWN
api/WakeLock,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-wakelock-interface,W3C
api/WakeLock/request,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-request-method,W3C
api/WakeLockSentinel,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-wakelocksentinel-interface,W3C
api/WakeLockSentinel/release,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-release-method,W3C
api/WakeLockSentinel/release_event,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-onrelease-attribute,W3C
api/WakeLockSentinel/released,,,,87,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#dom-wakelocksentinel-released,W3C
api/WakeLockSentinel/type,,,,84,,16.4,,false,true,false,https://w3c.github.io/screen-wake-lock/#the-type-attribute,W3C
api/WaveShaperNode,,25,,15,,6,,false,true,false,https://webaudio.github.io/web-audio-api/#WaveShaperNode,W3C
